Date	GILD	MDLZ	FISV	HPFK	IRCS	TCMU	XFMM	GVVV	MHDZ	GIHF	NQYU	DUIR	BQYN	PDSZ	BSNG	IKCC	XQXR	HNNY	DLFB	PHBP	HGHJ	JMYS	KQDY	TSII	OJQO	KDOC	FBTB	LGHQ	WAAI	VGYC	OPYH	PMHG	CWZD	DQZO	RLTP	CLYY	PJRF	TUWV	TXHL	OCKA	YWNZ	MXAI	GGZS	OEGR	MRIJ	IAZR	RXKH	FOCE	QUUT	CZHB	KAVI	IPZI	AVGO	CHTR	IDNA	UGUF	QCOM	SBUX	TMUS	COST	EHLW	PEP	HGRW	RLLE	CMCSA	PYPL	VYFU	ADBE	INTC	TZFN	OBDC	AAPL	TSLA	XTXR	MSFT	DRSH	META	YRIG	GOOG	OAAR	TLRC	CWHU	AMZN	YYBM	NFLX	AJLW	NVDA	CSCO	PBGQ	LWMB	XSRP	XTLJ	FATP	YERP	MFOP	ATQP	XWQP	TXN	RKPP	LAFL
2020-02-01	13.90	63.98	28.89	45.21	76.16	36.62	86.72	53.44	77.92	76.11	19.11	43.64	19.39	20.86	104.97	37.50	22.49	24.33	64.63	96.37	47.71	22.18	83.13	57.01	98.37	19.27	13.09	66.88	90.79	83.54	85.87	72.75	58.92	77.77	66.01	60.56	30.95	102.43	67.09	103.70	83.93	48.65	52.47	66.38	22.42	42.53	111.17	69.26	67.91	14.25	82.80	52.44	81.95	106.47	95.16	37.75	58.81	58.76	23.92	78.82	42.72	100.21	16.95	97.94	30.93	15.16	121.28	28.13	92.36	57.28	32.88	26.81	28.62	33.15	76.65	80.56	82.29	11.61	75.76	32.42	86.61	78.34	79.46	55.75	58.29	32.77	41.93	151.20	38.55	86.11	87.42	75.63	20.66	76.35	58.91	40.12	41.47	103.02	42.45	38.96
2020-02-02	13.88	63.88	28.31	45.44	76.05	37.46	85.13	53.95	77.52	78.12	19.15	44.16	19.28	20.67	104.52	37.30	22.32	23.69	66.92	95.43	49.25	23.18	82.13	56.48	101.55	19.11	13.14	66.76	87.82	81.18	84.68	70.15	56.94	79.91	67.05	61.85	31.57	102.21	65.37	102.06	83.38	49.87	51.79	65.91	22.74	42.60	106.11	68.61	69.71	14.52	84.70	50.91	84.09	106.37	93.81	38.33	58.80	59.83	23.31	78.93	42.80	95.58	16.70	96.10	30.82	15.43	124.89	28.20	94.49	56.09	33.19	27.21	28.93	33.22	76.37	81.38	83.31	11.76	76.63	32.65	89.36	74.93	81.25	55.51	57.74	32.61	41.73	156.51	38.70	84.54	89.14	76.40	21.42	75.47	59.72	39.44	40.81	104.26	43.07	38.42
2020-02-03	13.81	63.96	28.35	46.88	76.70	37.14	84.01	53.91	75.40	77.73	19.34	43.90	19.60	20.51	103.69	36.50	22.06	24.13	66.34	95.14	48.18	22.75	82.70	55.94	100.17	19.06	13.35	66.51	88.84	81.95	82.00	70.49	57.95	81.92	65.80	63.61	31.37	102.91	64.10	104.97	85.76	49.55	50.56	68.84	22.43	43.03	104.16	69.63	68.52	14.68	81.41	51.97	86.31	107.71	94.02	38.27	58.31	60.36	24.03	78.60	43.02	97.83	16.55	94.22	31.33	14.78	127.87	28.16	95.14	55.90	33.36	27.10	29.15	32.85	76.86	82.25	82.10	11.85	77.64	33.26	91.61	76.71	82.49	55.25	57.14	33.07	42.14	161.48	37.37	83.78	91.74	76.37	20.60	77.37	58.02	39.88	41.35	103.91	43.63	39.38
2020-02-04	13.66	64.57	28.54	48.36	77.44	38.25	82.50	53.57	74.08	78.94	19.45	44.28	19.37	20.61	102.94	37.02	21.77	23.75	66.66	94.02	49.75	23.47	81.74	56.98	98.42	19.08	13.38	66.80	86.48	84.89	79.27	72.95	59.72	78.18	66.55	64.60	31.06	103.36	64.03	102.47	86.53	48.19	50.65	68.49	22.16	42.89	102.85	69.85	67.85	14.48	84.90	50.56	82.63	108.87	91.66	38.61	59.54	60.69	23.51	81.18	43.08	95.12	16.46	95.74	31.98	15.42	123.58	28.53	95.86	56.97	32.35	26.89	29.96	32.49	76.87	81.44	82.75	11.36	77.78	33.69	93.70	78.86	81.39	54.17	57.28	33.47	42.30	163.87	38.89	83.81	89.48	77.11	20.61	78.12	57.44	40.37	42.20	102.91	43.58	40.29
2020-02-05	13.88	64.70	28.60	46.19	76.54	36.70	81.34	52.87	74.38	77.64	19.29	44.48	19.52	20.61	103.54	37.49	21.75	23.27	68.12	93.60	49.35	22.35	82.31	57.55	97.25	18.60	13.21	66.49	84.87	86.25	79.53	71.08	61.71	78.59	65.51	64.05	31.27	105.88	65.73	101.66	86.67	47.57	51.04	65.76	22.50	42.49	105.83	70.87	68.98	14.53	88.52	49.55	84.78	107.17	93.67	37.88	58.21	60.58	23.58	82.67	42.88	94.27	16.54	94.78	31.81	15.62	125.90	28.62	94.10	54.89	31.17	27.56	29.85	32.76	77.37	81.21	83.77	11.76	78.63	33.39	92.59	82.20	81.46	53.51	56.39	33.62	42.07	170.12	37.51	82.56	86.88	76.46	20.28	76.69	59.62	40.61	41.35	102.43	42.67	39.15
2020-02-06	13.72	65.65	28.08	45.74	75.88	36.70	81.45	53.25	76.61	78.44	19.19	44.19	19.52	20.57	104.81	37.11	21.65	23.66	68.22	93.77	48.09	22.95	81.98	58.34	96.83	19.00	13.59	65.80	85.28	86.93	77.30	71.53	61.42	82.03	65.84	65.54	31.31	106.42	65.69	98.59	87.12	46.58	50.29	63.39	22.31	42.41	103.00	72.05	70.84	14.52	89.07	49.77	84.37	106.02	93.76	38.90	57.27	60.38	22.96	84.79	42.25	96.12	16.82	92.93	32.18	15.75	127.58	27.83	95.78	56.78	29.84	27.77	30.79	32.90	76.71	80.17	83.15	11.34	79.31	33.69	91.36	84.41	82.05	52.54	57.92	33.78	42.54	164.69	37.10	82.42	87.09	76.75	20.35	76.51	57.72	41.81	41.31	102.39	43.48	40.18
2020-02-07	13.89	66.29	27.52	44.96	75.82	35.13	80.46	53.43	77.40	80.30	19.15	44.31	19.32	20.39	104.84	37.24	21.37	23.05	69.82	93.05	48.73	22.35	82.00	57.42	100.28	18.35	13.31	66.39	85.65	89.32	76.19	74.34	62.62	84.84	65.98	64.09	30.57	99.25	65.04	98.56	88.17	46.22	49.55	65.98	22.37	42.70	103.72	71.16	70.67	14.70	86.84	49.16	85.28	106.08	92.69	39.79	57.95	60.48	22.70	82.09	42.52	93.11	16.89	91.03	32.97	15.54	124.45	28.36	98.03	58.12	30.24	26.71	31.31	32.93	76.83	81.39	82.64	11.56	79.47	34.17	95.15	86.53	84.29	53.37	59.39	34.06	42.40	166.54	35.75	81.83	84.84	76.61	20.03	77.10	59.00	41.04	40.46	101.42	42.13	40.31
2020-02-08	14.05	66.95	28.05	43.41	76.73	35.20	80.52	53.74	77.70	80.08	18.94	43.73	19.54	20.61	103.86	37.46	21.21	23.51	68.96	93.35	50.88	22.55	83.27	56.45	98.28	18.41	13.03	65.40	83.65	88.83	77.46	74.29	61.02	88.17	65.06	64.59	31.22	99.55	65.34	95.91	85.94	45.43	49.93	63.19	22.57	42.67	101.29	71.54	73.01	15.06	86.72	48.90	85.69	105.25	91.96	40.04	57.45	61.44	23.46	84.54	43.26	88.88	17.06	91.97	33.17	15.78	125.01	29.18	99.09	59.29	31.18	26.79	32.67	32.72	77.46	81.54	82.57	11.70	79.48	35.06	96.05	87.99	83.60	52.29	59.04	33.70	42.77	166.07	35.63	81.50	86.47	77.05	19.61	78.92	56.92	41.99	40.31	102.74	43.12	40.16
2020-02-09	14.11	66.29	28.17	45.42	76.10	33.79	80.58	54.09	78.06	81.19	18.94	43.97	19.31	20.43	103.00	36.52	21.21	23.58	69.53	93.26	49.22	22.46	83.86	56.49	97.95	18.90	12.91	64.69	80.71	90.89	79.69	76.71	60.30	89.14	64.60	62.92	32.02	102.22	67.72	97.01	87.72	46.62	48.91	63.13	22.61	42.34	97.53	72.73	73.97	15.43	85.73	47.75	88.53	106.07	91.95	40.76	56.85	61.39	24.01	87.35	43.80	88.92	17.19	90.16	34.36	15.51	124.01	28.61	99.03	58.85	31.76	27.21	32.66	32.93	77.14	81.76	81.84	11.54	79.36	35.62	94.88	85.71	82.98	51.88	58.96	33.40	42.48	166.49	35.70	82.75	85.16	77.44	19.90	76.98	59.06	43.07	39.47	102.64	43.29	39.54
2020-02-10	14.12	66.97	27.47	46.41	76.48	33.73	79.19	53.68	79.56	81.87	19.01	43.83	19.11	20.47	103.58	37.41	21.21	23.53	67.00	94.52	48.52	22.45	83.60	55.51	94.59	18.42	12.87	64.35	79.52	88.95	78.70	78.02	59.50	89.15	65.00	64.22	31.83	99.89	66.35	94.89	86.15	47.40	48.81	63.69	22.43	42.99	100.03	72.03	73.13	15.06	84.22	48.75	88.52	104.40	90.06	41.13	64.17	62.28	23.78	85.44	43.14	92.14	16.86	90.47	34.52	15.49	119.69	27.82	100.94	60.84	30.37	26.49	33.61	33.04	76.69	81.43	83.00	11.83	80.38	36.30	93.80	88.71	83.26	52.61	57.94	32.79	42.60	159.66	35.79	83.36	83.50	78.38	19.74	78.22	60.77	44.33	38.46	102.20	43.14	40.91
2020-02-11	14.07	66.00	28.58	46.28	77.00	32.64	78.59	53.55	81.65	83.55	19.21	43.78	19.14	20.58	104.69	38.42	21.04	24.06	69.89	95.68	48.65	23.29	83.72	56.14	96.49	17.87	12.70	64.89	80.53	88.88	80.96	80.71	62.34	88.51	65.72	64.95	32.04	99.80	66.54	96.95	88.51	46.92	48.17	65.86	22.19	42.37	96.55	72.13	76.08	15.55	87.29	49.10	84.62	102.66	88.22	39.97	64.17	61.95	23.83	86.56	42.98	88.95	16.74	90.69	34.40	14.87	116.28	28.44	99.20	62.30	29.98	26.30	33.86	33.16	76.01	80.81	82.91	11.82	80.44	35.71	91.28	85.42	83.43	52.06	58.40	32.43	43.16	156.92	35.96	83.00	83.99	78.97	19.52	79.79	61.94	44.62	39.39	103.23	42.26	40.51
2020-02-12	13.95	66.52	27.39	47.70	76.74	32.59	79.67	53.45	83.00	83.82	19.42	43.68	19.02	20.57	105.74	38.42	20.92	23.63	70.86	96.57	49.24	24.08	83.72	55.45	95.56	18.27	12.74	64.81	78.43	91.36	81.28	80.39	64.79	84.86	65.12	64.72	31.11	97.47	64.89	94.51	86.09	48.04	47.14	66.06	22.54	41.79	94.35	71.43	75.83	15.23	89.41	52.86	87.58	102.15	89.24	39.90	63.05	61.96	24.26	86.75	43.13	89.73	16.48	88.76	35.52	14.64	117.10	28.16	99.58	62.90	28.60	26.42	35.15	33.18	75.83	81.00	83.00	11.73	81.23	34.69	87.05	86.49	82.60	52.69	57.96	32.49	43.30	151.30	34.91	83.74	84.00	80.07	19.46	79.20	62.05	43.17	40.06	102.17	41.96	40.57
2020-02-13	14.02	67.24	27.34	45.41	77.33	31.57	79.49	53.41	81.58	85.50	19.39	43.51	19.02	20.42	106.39	38.86	21.07	22.63	71.52	97.25	48.80	24.96	82.77	54.97	99.50	18.50	12.60	64.30	77.75	91.49	83.10	79.33	62.64	83.47	65.64	66.28	31.33	94.91	64.43	96.32	83.96	47.15	47.45	64.87	22.19	41.71	95.26	71.52	78.96	15.38	91.63	52.52	91.05	101.29	89.97	40.32	63.43	61.33	23.64	87.55	43.12	92.14	16.32	88.61	36.63	14.50	121.12	28.21	99.82	62.27	28.34	27.34	36.30	33.16	75.41	82.22	81.89	11.48	82.34	34.56	89.81	87.62	84.37	51.75	58.89	32.09	43.69	150.89	36.34	82.51	83.77	79.72	19.80	77.31	60.85	41.87	38.85	102.59	43.32	41.95
2020-02-14	14.05	68.22	27.95	46.24	78.33	32.23	78.51	52.89	80.39	85.83	19.49	43.20	18.95	20.50	107.28	39.18	20.85	23.30	73.40	97.12	50.99	24.62	84.10	54.14	95.11	18.08	12.50	64.92	79.22	91.76	84.90	79.61	61.03	83.17	64.77	66.21	30.93	96.70	62.83	97.31	83.00	45.98	47.78	66.87	22.22	42.17	90.68	71.62	76.13	15.04	95.38	52.58	90.32	100.34	91.78	39.33	61.98	61.09	22.99	86.60	43.44	95.73	16.58	89.79	36.34	14.06	117.88	28.55	98.74	61.52	29.20	26.60	35.96	33.38	75.62	83.13	80.75	11.95	82.39	33.48	91.90	88.62	83.29	51.54	60.49	31.72	43.07	154.13	37.76	83.66	80.83	79.76	19.86	77.39	59.76	41.13	39.85	101.98	44.69	42.96
2020-02-15	13.98	67.93	28.24	46.88	78.47	33.06	77.07	52.18	78.31	85.39	19.61	43.65	18.94	20.61	108.96	40.28	20.60	23.79	75.83	96.30	51.63	23.74	84.49	53.55	98.01	18.02	12.84	64.88	78.34	91.73	82.36	81.89	63.44	84.84	64.08	64.61	30.24	96.82	62.87	99.66	85.43	45.16	47.65	64.65	22.08	42.74	92.31	70.96	73.53	15.34	94.23	53.85	91.77	98.70	93.79	38.69	63.51	60.44	23.20	84.69	42.77	98.91	16.80	90.34	35.75	13.88	119.52	27.72	100.10	62.37	29.89	27.44	37.25	33.58	75.54	84.31	81.09	12.23	82.52	33.54	93.14	90.72	84.59	51.01	61.81	32.16	42.94	151.67	36.79	84.14	78.37	80.95	20.42	75.59	60.13	41.46	40.75	102.43	43.92	44.23
2020-02-16	13.90	68.73	27.99	48.18	77.67	31.73	77.68	51.91	79.73	87.07	19.73	43.39	18.85	20.68	110.45	40.19	20.62	23.68	75.97	96.95	49.94	23.09	83.87	52.80	97.94	18.52	12.71	65.51	79.59	92.95	81.90	84.23	61.76	85.22	64.18	63.22	29.92	93.69	62.32	99.75	85.24	45.18	46.81	64.41	22.45	43.34	88.00	71.25	75.56	15.78	94.36	54.95	88.18	99.30	95.04	39.75	65.19	60.34	22.90	87.55	43.46	97.34	16.52	88.56	36.88	13.92	120.02	27.16	102.24	61.84	30.12	27.18	37.70	33.36	75.79	83.53	80.88	12.44	82.85	34.17	96.98	91.27	84.01	51.51	61.11	32.12	43.48	158.31	35.50	84.93	76.12	80.87	21.13	73.46	59.23	42.47	40.51	102.04	44.02	43.81
2020-02-17	13.87	69.18	29.08	47.69	78.57	30.87	76.74	52.33	81.46	87.39	19.62	43.54	18.90	20.78	109.53	39.58	20.36	24.43	79.24	98.17	50.61	24.13	83.18	53.32	100.04	17.95	12.95	66.00	81.55	94.75	84.86	81.12	61.75	87.61	64.48	64.06	29.43	92.04	64.71	100.08	87.80	45.32	46.07	62.36	22.27	43.91	85.16	71.36	77.88	16.20	93.19	55.63	90.22	101.06	95.25	40.68	64.67	59.93	23.44	85.36	42.89	101.25	16.41	89.58	38.09	13.46	118.16	26.54	102.34	64.28	31.28	27.57	38.71	33.10	76.11	83.31	81.84	12.54	81.92	34.05	94.22	92.85	83.51	52.37	61.46	32.53	43.82	157.67	35.67	85.05	74.75	81.82	20.35	74.34	58.13	42.07	40.23	102.74	43.43	45.09
2020-02-18	13.94	68.25	30.20	45.78	79.05	30.97	77.59	51.83	78.97	89.12	19.54	43.80	18.85	20.96	110.13	39.10	20.39	24.31	81.23	98.00	51.56	24.14	82.17	52.97	103.56	17.95	13.29	65.99	83.34	98.01	84.69	82.39	61.48	84.93	63.14	64.87	28.49	89.90	63.82	101.51	85.36	46.21	46.80	63.61	22.48	44.02	84.56	71.57	80.66	15.70	93.43	55.06	90.48	101.60	95.66	40.50	66.18	60.54	22.69	87.26	43.55	97.65	16.27	89.54	38.41	13.58	117.65	27.25	101.25	66.12	30.86	27.70	39.48	33.31	75.68	83.08	81.84	12.02	81.89	34.97	95.01	90.85	83.36	52.34	59.85	32.55	43.21	159.79	36.77	83.51	74.90	82.99	20.40	74.83	56.23	41.73	39.56	103.46	44.80	45.04
2020-02-19	14.06	68.05	28.97	44.51	78.06	31.52	78.23	51.53	80.34	90.14	19.57	43.48	18.82	20.77	109.64	40.03	20.65	25.29	82.92	97.89	52.52	25.07	81.43	53.30	103.80	18.00	13.46	65.05	85.21	101.32	86.25	79.81	60.71	87.69	64.09	65.64	27.77	92.91	65.58	102.31	83.16	47.15	46.34	65.84	22.08	44.13	86.37	72.01	81.46	16.01	94.05	53.60	87.99	103.13	96.98	40.29	66.60	59.77	22.14	86.19	43.84	94.82	16.48	88.33	39.26	13.00	116.40	27.69	101.02	68.20	30.39	26.93	40.95	33.08	74.79	83.81	82.35	12.39	82.75	34.24	92.71	89.09	81.74	51.70	60.98	32.16	43.37	162.96	35.74	81.92	77.37	84.32	20.40	76.80	56.96	41.18	38.66	102.53	45.39	46.59
2020-02-20	14.15	68.48	30.10	44.66	77.25	31.57	77.24	51.94	81.19	92.41	19.52	43.44	18.47	20.61	108.32	40.37	20.70	26.33	84.63	96.58	54.76	24.61	80.34	54.10	101.89	17.99	13.55	65.78	83.52	104.38	88.34	78.80	60.23	86.32	63.46	65.15	28.05	92.01	65.58	101.37	83.36	46.01	45.54	68.27	22.11	43.83	88.67	72.62	79.75	16.38	94.75	52.85	84.70	104.87	95.04	41.02	65.89	59.07	21.63	87.92	44.69	97.87	16.55	88.53	38.72	13.23	114.17	26.94	101.55	69.16	29.55	27.00	42.12	33.22	73.96	84.51	81.07	12.27	82.58	35.23	92.41	85.78	83.29	50.97	60.69	32.41	43.46	170.70	36.51	81.38	77.95	84.02	19.93	77.72	55.70	38.49	39.63	101.61	46.22	48.30
2020-02-21	14.05	68.58	29.89	42.94	77.95	31.92	75.82	51.81	80.11	92.83	19.70	43.42	18.10	20.57	108.56	39.75	20.95	26.28	82.60	96.35	54.41	24.41	80.62	54.09	101.88	18.41	13.39	64.83	82.76	103.16	90.11	80.52	61.77	85.65	62.58	64.43	27.83	92.39	66.62	99.00	82.05	45.51	45.01	69.57	21.93	44.48	85.15	72.65	81.11	15.99	96.67	52.50	88.76	102.97	94.40	40.52	65.57	59.07	21.47	90.58	45.37	99.71	16.25	89.12	37.44	13.10	110.44	27.17	102.79	70.38	28.19	27.97	43.19	33.48	73.59	85.57	81.29	11.84	83.44	35.85	88.53	88.11	85.51	51.33	59.27	31.76	44.01	171.57	35.06	80.89	79.57	82.88	20.09	79.68	54.25	37.52	38.90	101.83	45.99	49.04
2020-02-22	14.19	69.53	28.99	43.86	77.35	30.62	76.17	51.75	82.55	92.88	19.54	43.74	17.75	20.63	109.25	40.57	21.19	25.20	84.03	97.45	56.65	24.97	79.86	53.95	106.02	18.35	13.40	64.91	81.23	103.32	88.95	83.27	59.02	86.78	62.02	65.70	27.39	91.54	65.33	101.66	82.96	46.74	46.06	66.67	21.60	44.86	87.49	71.97	77.78	15.56	100.41	53.00	93.02	104.14	95.68	41.43	66.03	58.25	20.94	90.00	45.60	102.93	16.37	90.40	36.57	13.68	108.39	27.83	103.51	68.31	29.35	28.62	42.73	33.58	73.24	84.25	81.48	12.22	83.15	35.81	86.69	89.97	86.22	50.39	57.56	31.85	43.53	174.95	34.89	81.66	76.76	83.84	19.51	77.39	54.96	37.76	38.17	102.68	44.81	50.55
2020-02-23	14.43	69.52	28.41	45.57	76.56	29.77	76.79	52.35	83.34	93.44	19.74	44.26	18.07	20.56	108.89	39.72	20.93	25.15	83.70	98.41	57.27	26.07	79.71	55.09	103.27	18.85	13.59	64.58	79.61	100.96	90.46	84.69	60.88	83.63	60.97	67.02	27.10	92.40	64.99	102.40	82.59	47.06	46.10	69.10	21.97	45.22	85.84	71.84	75.08	15.88	101.91	54.57	90.38	102.78	96.50	41.75	66.36	57.99	21.24	88.75	46.13	100.39	16.43	90.77	36.44	13.20	105.07	27.20	101.83	69.91	28.09	27.46	42.00	33.78	73.30	84.94	81.31	12.31	82.31	36.19	84.56	92.71	84.92	50.19	57.60	31.98	43.00	171.58	35.28	82.37	77.50	84.91	19.11	79.59	55.00	37.72	37.36	103.51	44.68	52.25
2020-02-24	14.27	68.98	27.98	46.90	75.67	30.35	75.78	52.22	84.35	93.75	19.55	44.59	17.86	20.59	109.14	40.46	21.02	24.08	86.17	99.32	55.11	26.79	78.76	54.97	105.49	19.41	13.29	64.82	78.00	98.22	89.37	84.90	59.94	82.91	60.90	68.58	26.24	95.57	62.82	105.41	80.96	47.34	45.09	67.57	21.72	45.55	83.46	71.88	77.34	15.64	101.99	54.29	88.93	103.95	96.17	42.01	67.57	58.86	21.82	86.97	46.31	105.16	16.36	90.33	35.17	13.41	107.46	27.81	100.11	69.05	28.14	28.26	43.87	33.80	73.32	84.84	81.71	12.48	83.43	35.35	85.35	90.05	84.70	50.44	57.35	31.62	43.62	166.81	35.43	83.21	78.49	86.28	18.66	81.09	53.95	37.99	36.44	104.27	43.72	50.43
2020-02-25	14.28	69.93	27.49	47.61	76.64	29.80	74.50	52.17	83.58	95.38	19.68	44.95	17.78	20.77	110.68	39.60	21.05	24.29	84.17	98.43	57.33	26.42	78.34	55.33	106.82	19.60	13.39	65.44	80.27	95.39	92.62	84.53	62.51	80.08	61.60	67.74	27.08	93.62	64.29	108.01	80.92	48.65	45.82	67.65	21.55	44.97	80.61	71.06	75.76	15.64	98.84	53.81	91.25	102.88	97.59	42.46	67.31	59.00	21.46	84.85	46.47	100.69	16.41	90.04	34.46	12.81	107.24	27.13	100.48	68.21	27.85	29.22	44.96	33.68	73.47	84.35	82.43	12.66	83.11	34.95	85.97	89.64	83.04	50.58	56.23	31.60	43.35	159.72	36.73	81.85	78.03	85.17	18.22	82.18	53.90	37.95	36.46	104.10	43.80	51.48
2020-02-26	14.40	70.14	26.56	47.42	77.61	30.20	75.36	52.12	84.37	95.95	19.55	45.22	17.91	20.82	112.27	40.78	20.86	24.62	82.64	98.36	57.71	27.48	79.13	54.40	102.65	19.13	13.09	66.16	79.56	93.55	95.57	81.82	62.60	77.04	60.83	66.90	27.75	90.77	62.56	108.12	78.21	49.83	45.23	70.05	21.70	45.79	77.27	70.24	78.63	15.61	95.26	54.00	90.67	103.51	98.80	42.96	66.94	58.26	22.23	84.38	46.57	99.28	16.31	91.58	35.60	12.82	110.81	27.90	98.67	69.24	28.83	30.28	44.19	33.70	73.15	84.16	81.79	12.76	83.45	35.32	85.80	91.72	81.93	51.41	55.88	31.10	42.99	155.34	38.22	82.55	76.87	86.24	18.48	82.27	52.57	38.26	35.50	105.65	44.72	50.72
2020-02-27	14.29	69.49	26.00	49.78	77.32	29.04	76.50	51.71	83.47	95.60	19.60	44.77	18.12	20.98	111.27	41.53	21.09	24.89	86.46	98.68	58.41	28.56	78.07	54.72	103.85	19.08	13.22	66.78	81.35	91.10	93.66	83.55	59.63	73.45	62.15	65.83	28.05	88.20	64.04	110.89	76.73	48.94	45.84	67.82	21.88	45.45	74.86	70.54	76.18	15.86	98.88	53.16	89.94	104.30	99.34	44.09	65.42	59.19	21.94	84.54	46.15	94.78	16.30	91.12	36.46	12.93	107.12	27.32	100.94	69.59	27.88	29.96	42.65	33.48	73.58	84.56	82.01	12.32	83.69	35.57	86.28	95.30	80.26	52.47	56.27	31.51	42.61	152.27	36.98	82.72	76.55	86.95	18.81	84.31	54.03	37.94	35.21	107.20	45.34	51.63
2020-02-28	14.28	69.33	26.48	51.59	77.25	27.86	77.05	51.39	83.52	97.22	19.57	45.10	18.28	20.92	110.54	40.70	20.99	24.90	85.03	100.15	56.91	28.74	77.42	55.87	105.71	19.07	12.95	67.22	83.11	93.22	96.49	87.03	59.04	70.75	62.05	65.66	28.77	88.73	65.57	108.81	76.10	48.65	46.63	66.12	21.97	45.00	74.59	70.27	73.42	15.46	102.86	53.46	92.99	102.63	99.51	43.55	67.10	59.59	21.49	84.17	45.44	95.62	16.22	90.78	36.55	13.19	107.44	27.09	99.71	67.17	28.86	30.06	43.14	33.69	73.98	84.85	81.56	12.60	83.85	35.04	84.83	91.96	82.02	53.26	57.12	31.99	42.07	159.48	37.47	82.37	77.48	87.97	18.47	85.56	55.64	38.47	35.63	107.06	44.63	49.99
2020-02-29	14.21	68.92	26.13	52.39	76.85	28.45	76.39	51.31	84.89	96.39	19.49	45.37	18.31	20.82	112.07	40.22	21.15	26.03	81.54	101.52	55.57	28.12	77.65	56.90	101.10	19.21	12.65	66.75	84.77	92.70	95.53	82.96	58.77	70.29	62.71	64.86	28.69	89.50	63.69	111.48	77.06	48.77	45.89	64.01	21.91	44.40	72.25	69.77	75.62	15.20	105.63	53.44	96.53	103.23	101.18	44.08	67.44	60.25	21.81	85.68	45.71	91.84	16.24	90.77	35.33	12.79	105.95	27.64	98.81	66.87	28.68	30.06	44.86	33.41	73.15	84.29	81.14	12.82	83.28	35.16	88.14	93.81	82.98	53.64	55.93	32.21	42.43	166.49	36.35	83.71	75.23	88.55	17.78	83.71	57.65	37.67	36.49	108.74	45.78	49.78
2020-03-01	14.43	69.76	25.24	49.92	76.24	29.06	75.95	51.62	86.83	95.01	19.24	45.10	18.17	20.89	113.16	39.70	20.93	24.95	79.95	100.97	56.47	29.37	77.55	50.58	104.12	18.76	12.75	67.15	87.98	95.27	96.39	83.05	61.46	73.52	63.40	63.73	29.43	92.66	63.82	112.90	78.47	48.57	46.21	66.66	21.53	43.88	70.63	69.64	73.84	15.64	105.49	52.46	98.27	104.95	101.74	44.79	66.92	59.45	21.26	84.89	45.86	90.02	16.30	90.07	36.29	13.21	103.49	27.39	98.68	68.00	29.10	30.62	43.20	33.31	73.22	83.12	80.73	13.17	82.34	35.06	86.23	90.56	84.68	53.91	55.68	32.72	42.71	167.15	35.36	82.36	72.89	88.45	17.77	82.18	58.16	36.59	35.70	109.53	45.22	49.04
2020-03-02	14.36	69.22	25.68	51.97	76.79	27.93	76.25	51.96	85.85	93.09	19.02	45.63	18.03	20.72	113.98	40.24	21.07	24.24	79.54	101.57	54.36	30.17	77.74	50.47	102.70	18.44	12.45	67.19	89.25	97.63	97.15	86.34	61.61	76.42	63.91	65.05	28.61	93.40	65.61	113.41	77.48	49.42	46.10	69.49	21.45	43.54	69.50	69.90	75.29	15.39	106.86	53.69	100.47	103.51	103.75	44.64	65.53	60.44	20.81	84.52	45.22	87.08	16.23	89.04	36.62	13.79	104.18	26.89	97.33	69.35	28.32	30.83	41.73	33.24	73.87	83.16	81.25	12.80	81.36	36.19	85.38	89.19	86.27	54.14	54.90	32.91	42.12	161.44	36.44	82.31	70.84	89.63	17.44	80.35	56.43	36.81	34.74	110.45	45.88	50.64
2020-03-03	14.54	68.35	25.25	50.27	77.38	26.94	76.85	51.30	88.46	95.32	18.94	46.06	18.37	20.74	112.42	40.64	21.30	23.35	78.84	100.53	54.13	30.54	78.07	49.68	104.14	17.85	12.48	67.29	87.23	94.99	99.01	85.45	61.66	72.98	63.41	65.13	28.96	93.99	66.86	113.77	75.24	48.40	46.11	71.33	21.66	42.92	69.42	70.96	73.24	15.86	106.65	52.30	103.26	103.76	103.29	44.01	65.68	60.54	20.75	86.83	44.74	83.90	16.46	88.98	36.14	14.23	100.60	27.40	95.52	69.81	28.08	31.98	40.15	33.29	74.30	84.05	80.15	12.94	82.32	36.65	83.18	86.95	87.52	53.35	53.89	32.94	42.27	166.92	36.14	83.15	69.74	90.77	18.01	78.72	56.61	35.99	34.72	111.82	45.22	49.32
2020-03-04	14.52	67.75	24.59	51.26	78.01	27.15	77.66	51.30	88.79	93.84	18.97	45.57	18.81	20.61	113.40	40.17	21.15	22.82	78.51	99.48	52.59	30.39	78.25	49.38	106.54	18.10	12.46	67.74	89.63	93.76	98.48	84.66	61.68	69.84	62.25	65.31	28.63	97.27	68.82	114.47	75.90	48.19	46.71	70.51	21.33	42.69	72.13	72.18	72.53	15.53	104.04	51.56	103.74	105.10	104.35	43.19	65.65	59.72	20.92	88.49	43.99	83.78	16.27	87.19	35.34	13.75	102.25	27.20	93.46	72.34	29.08	32.72	39.15	33.36	74.19	83.41	79.47	13.39	82.21	36.60	81.97	85.14	88.31	53.08	53.89	33.40	41.87	167.81	37.13	82.57	68.35	90.13	17.81	76.93	56.16	36.16	35.00	112.30	45.42	48.92
